host,ip,port,protocol,title,domain,country,city,link,as_organization
https://85.174.227.193:4433,85.174.227.193,4433,https,,,RU,Taman',https://85.174.227.193:4433,Rostelecom
https://82.149.142.202,82.149.142.202,443,https,,,RU,Murmansk,https://82.149.142.202,PJSC MegaFon
https://80.234.66.43,80.234.66.43,443,https,,,RU,Tolyatti,https://80.234.66.43,Rostelecom
https://77.37.160.243,77.37.160.243,443,https,,,RU,Dolgoprudnyy,https://77.37.160.243,Rostelecom
https://37.140.72.233:5001,37.140.72.233,5001,https,,,RU,Chelyabinsk,https://37.140.72.233:5001,Intersvyaz-2 JSC
https://37.140.72.233:5001,37.140.72.233,5001,https,,,RU,Chelyabinsk,https://37.140.72.233:5001,Intersvyaz-2 JSC
https://5.189.197.228:5001,5.189.197.228,5001,https,,,RU,Krasnoyarsk,https://5.189.197.228:5001,"KrasPromStroy, LLC"
https://5.189.197.228:5001,5.189.197.228,5001,https,,,RU,Krasnoyarsk,https://5.189.197.228:5001,"KrasPromStroy, LLC"
https://62.182.30.178:5001,62.182.30.178,5001,https,,,RU,Svobody,https://62.182.30.178:5001,Kartel Ltd.
https://178-30.ptr.kartelkomi.ru:5001,62.182.30.178,5001,https,,kartelkomi.ru,RU,Svobody,https://178-30.ptr.kartelkomi.ru:5001,Kartel Ltd.
https://62.182.30.178:5001,62.182.30.178,5001,https,,,RU,Svobody,https://62.182.30.178:5001,Kartel Ltd.
https://5.228.163.79:5003,5.228.163.79,5003,https,404 Not Found,,RU,Moscow,https://5.228.163.79:5003,Rostelecom
https://5.228.163.79:5003,5.228.163.79,5003,https,,,RU,Moscow,https://5.228.163.79:5003,Rostelecom
https://178.141.46.25:5001,178.141.46.25,5001,https,,,RU,Kirov,https://178.141.46.25:5001,MTS PJSC
https://178.141.46.25:5001,178.141.46.25,5001,https,,,RU,Kirov,https://178.141.46.25:5001,MTS PJSC
https://77.37.160.243:5001,77.37.160.243,5001,https,,,RU,Dolgoprudnyy,https://77.37.160.243:5001,Rostelecom
https://77.37.160.243:5001,77.37.160.243,5001,https,,,RU,Dolgoprudnyy,https://77.37.160.243:5001,Rostelecom
https://5.227.241.16:5001,5.227.241.16,5001,https,,,RU,Saratov,https://5.227.241.16:5001,MTS PJSC
https://5.189.197.228:5003,5.189.197.228,5003,https,404 Not Found,,RU,Krasnoyarsk,https://5.189.197.228:5003,"KrasPromStroy, LLC"
https://5.189.197.228:5003,5.189.197.228,5003,https,,,RU,Krasnoyarsk,https://5.189.197.228:5003,"KrasPromStroy, LLC"
https://82.208.99.150,82.208.99.150,443,https,,,RU,Surovatikha,https://82.208.99.150,Rostelecom
https://178.216.180.8:5001,178.216.180.8,5001,https,,,RU,Krasnodar,https://178.216.180.8:5001,LLC Powernet
https://95.165.138.68,95.165.138.68,443,https,,,RU,Moscow,https://95.165.138.68,PJSC Moscow city telephone network
https://82.208.99.150:5001,82.208.99.150,5001,https,,,RU,Surovatikha,https://82.208.99.150:5001,Rostelecom
https://46.147.44.169:5001,46.147.44.169,5001,https,,,RU,Ferma,https://46.147.44.169:5001,JSC ER-Telecom Holding
https://94.190.121.191:5001,94.190.121.191,5001,https,,,RU,Pervoural'sk,https://94.190.121.191:5001,"INTERRA telecommunications group, Ltd."
https://80.255.144.129:5003,80.255.144.129,5003,https,404 Not Found,,RU,Krasnoyarsk,https://80.255.144.129:5003,PVimpelCom
https://80.255.144.129:5003,80.255.144.129,5003,https,,,RU,Krasnoyarsk,https://80.255.144.129:5003,PVimpelCom
https://91.202.207.225:5001,91.202.207.225,5001,https,,,RU,Volzhskiy,https://91.202.207.225:5001,LLC Powernet
https://85.174.227.193:8000,85.174.227.193,8000,https,,,RU,Taman',https://85.174.227.193:8000,Rostelecom
https://95.31.241.218:5001,95.31.241.218,5001,https,,,RU,Moscow,https://95.31.241.218:5001,PVimpelCom
https://212.12.8.85:5001,212.12.8.85,5001,https,,,RU,Venev,https://212.12.8.85:5001,Rostelecom
https://93.171.100.49:5001,93.171.100.49,5001,https,,,RU,Angarsk,https://93.171.100.49:5001,Zavod RTA Ltd.
https://213.170.113.90:5001,213.170.113.90,5001,https,,,RU,Saint Petersburg,https://213.170.113.90:5001,Quantum CJSC
https://93.171.100.49:8001,93.171.100.49,8001,https,,,RU,Angarsk,https://93.171.100.49:8001,Zavod RTA Ltd.
https://77.43.248.201:8001,77.43.248.201,8001,https,,,RU,Solikamsk,https://77.43.248.201:8001,MTS PJSC
https://77.43.248.201:8001,77.43.248.201,8001,https,,,RU,Solikamsk,https://77.43.248.201:8001,MTS PJSC
94.241.19.192:23,94.241.19.192,23,telnet,,,RU,Tver',,Rostelecom
https://85.15.161.228:5003,85.15.161.228,5003,https,404 Not Found,,RU,Tyumen',https://85.15.161.228:5003,Rostelecom
https://85.15.161.228:5003,85.15.161.228,5003,https,,,RU,Tyumen',https://85.15.161.228:5003,Rostelecom
176.123.201.195:23,176.123.201.195,23,telnet,,,RU,Gor'kogo,,Inter.Com Ltd
https://95.78.156.155:5003,95.78.156.155,5003,https,404 Not Found,,RU,Chelyabinsk,https://95.78.156.155:5003,JSC ER-Telecom Holding
https://95.78.156.155:5003,95.78.156.155,5003,https,,,RU,Chelyabinsk,https://95.78.156.155:5003,JSC ER-Telecom Holding
https://176.123.201.195:8001,176.123.201.195,8001,https,,,RU,Gor'kogo,https://176.123.201.195:8001,Inter.Com Ltd
https://176.123.201.195:8001,176.123.201.195,8001,https,,,RU,Gor'kogo,https://176.123.201.195:8001,Inter.Com Ltd
https://46.147.44.169:8001,46.147.44.169,8001,https,,,RU,Ferma,https://46.147.44.169:8001,JSC ER-Telecom Holding
https://46.147.44.169:8001,46.147.44.169,8001,https,,,RU,Ferma,https://46.147.44.169:8001,JSC ER-Telecom Holding
https://178.141.46.25,178.141.46.25,443,https,,,RU,Kirov,https://178.141.46.25,MTS PJSC
https://5.59.33.88,5.59.33.88,443,https,,,RU,Kazan,https://5.59.33.88,SkyNetwork Ltd.
https://5.189.197.228,5.189.197.228,443,https,,,RU,Krasnoyarsk,https://5.189.197.228,"KrasPromStroy, LLC"
https://91.215.121.146:8443,91.215.121.146,8443,https,,,RU,Saint Petersburg,https://91.215.121.146:8443,Unet Communication LLC
https://178.141.46.25,178.141.46.25,443,https,,,RU,Kirov,https://178.141.46.25,MTS PJSC
https://46.44.28.155:5003,46.44.28.155,5003,https,404 Not Found,,RU,Podol'sk,https://46.44.28.155:5003,"Fiord Networks, UAB"
https://46.44.28.155:5003,46.44.28.155,5003,https,,,RU,Podol'sk,https://46.44.28.155:5003,"Fiord Networks, UAB"
188.243.23.134:548,188.243.23.134,548,afp,,,RU,Saint Petersburg,,SkyNet Ltd.
https://217.175.41.209:5003,217.175.41.209,5003,https,404 Not Found,,RU,Ivanovo,https://217.175.41.209:5003,INTERCOMTEL Limited Company
https://217.175.41.209:5003,217.175.41.209,5003,https,,,RU,Ivanovo,https://217.175.41.209:5003,INTERCOMTEL Limited Company
37.78.94.164:23,37.78.94.164,23,telnet,,,RU,Il'skiy,,Rostelecom
https://5.189.197.228,5.189.197.228,443,https,,,RU,Krasnoyarsk,https://5.189.197.228,"KrasPromStroy, LLC"
https://94.31.135.121:5003,94.31.135.121,5003,https,404 Not Found,,RU,Yekaterinburg,https://94.31.135.121:5003,LLC KomTehCentr
91.236.238.108:548,91.236.238.108,548,afp,,,RU,Saint Petersburg,,Tericom LLC
https://94.31.135.121:5003,94.31.135.121,5003,https,,,RU,Yekaterinburg,https://94.31.135.121:5003,LLC KomTehCentr
https://95.221.0.203,95.221.0.203,443,https,,,RU,Murmansk,https://95.221.0.203,PJSC MegaFon
https://95.221.0.203,95.221.0.203,443,https,,,RU,Murmansk,https://95.221.0.203,PJSC MegaFon
https://109.169.144.210,109.169.144.210,443,https,,,RU,Tolyatti,https://109.169.144.210,Rostelecom
https://109.169.144.210,109.169.144.210,443,https,,,RU,Tolyatti,https://109.169.144.210,Rostelecom
https://37.140.88.81:5001,37.140.88.81,5001,https,,,RU,Chelyabinsk,https://37.140.88.81:5001,Intersvyaz-2 JSC
https://37.140.88.81:5001,37.140.88.81,5001,https,,,RU,Chelyabinsk,https://37.140.88.81:5001,Intersvyaz-2 JSC
https://5.227.241.16:5001,5.227.241.16,5001,https,,,RU,Saratov,https://5.227.241.16:5001,MTS PJSC
https://77.43.252.83:5001,77.43.252.83,5001,https,,,RU,Perm,https://77.43.252.83:5001,MTS PJSC
https://77.43.252.83:5001,77.43.252.83,5001,https,,,RU,Perm,https://77.43.252.83:5001,MTS PJSC
https://178.45.124.115,178.45.124.115,443,https,,,RU,Tolyatti,https://178.45.124.115,Rostelecom
https://178.45.124.115,178.45.124.115,443,https,,,RU,Tolyatti,https://178.45.124.115,Rostelecom
https://195.210.168.126,195.210.168.126,443,https,,,RU,Moscow,https://195.210.168.126,MTS PJSC
https://80.71.253.52,80.71.253.52,443,https,,,RU,Serpukhov,https://80.71.253.52,Rial Com JSC
https://95.221.14.131,95.221.14.131,443,https,,,RU,Murmansk,https://95.221.14.131,PJSC MegaFon
https://95.221.14.131,95.221.14.131,443,https,,,RU,Murmansk,https://95.221.14.131,PJSC MegaFon
https://91.202.207.225,91.202.207.225,443,https,,,RU,Volzhskiy,https://91.202.207.225,LLC Powernet
https://89.148.224.238:5001,89.148.224.238,5001,https,,,RU,Solikamsk,https://89.148.224.238:5001,MTS PJSC
https://89.148.224.238:5001,89.148.224.238,5001,https,,,RU,Solikamsk,https://89.148.224.238:5001,MTS PJSC
176.214.96.192:548,176.214.96.192,548,afp,,,RU,Dolgoprudnyy,,JSC ER-Telecom Holding
https://176.213.116.150:5003,176.213.116.150,5003,https,404 Not Found,,RU,Tula,https://176.213.116.150:5003,JSC ER-Telecom Holding
https://176.213.116.150:5003,176.213.116.150,5003,https,,,RU,Tula,https://176.213.116.150:5003,JSC ER-Telecom Holding
https://95.31.241.218:5003,95.31.241.218,5003,https,404 Not Found,,RU,Moscow,https://95.31.241.218:5003,PVimpelCom
https://95.31.241.218:5003,95.31.241.218,5003,https,,,RU,Moscow,https://95.31.241.218:5003,PVimpelCom
https://89.148.255.250:8001,89.148.255.250,8001,https,,,RU,Polazna,https://89.148.255.250:8001,MTS PJSC
https://89.148.255.250:8001,89.148.255.250,8001,https,,,RU,Polazna,https://89.148.255.250:8001,MTS PJSC
https://95.165.138.68:5003,95.165.138.68,5003,https,404 Not Found,,RU,Moscow,https://95.165.138.68:5003,PJSC Moscow city telephone network
https://95.165.138.68:5003,95.165.138.68,5003,https,,,RU,Moscow,https://95.165.138.68:5003,PJSC Moscow city telephone network
https://81.200.212.5:5003,81.200.212.5,5003,https,404 Not Found,,RU,Samara,https://81.200.212.5:5003,Region Svyaz Konsalt LLC
https://81.200.212.5:5003,81.200.212.5,5003,https,,,RU,Samara,https://81.200.212.5:5003,Region Svyaz Konsalt LLC
https://176.213.136.196:5003,176.213.136.196,5003,https,404 Not Found,,RU,Rostov-na-Donu,https://176.213.136.196:5003,JSC ER-Telecom Holding
https://176.213.136.196:5003,176.213.136.196,5003,https,,,RU,Rostov-na-Donu,https://176.213.136.196:5003,JSC ER-Telecom Holding
https://88.201.162.80:8001,88.201.162.80,8001,https,,,RU,Saint Petersburg,https://88.201.162.80:8001,SkyNet Ltd.
https://93.171.100.49:8001,93.171.100.49,8001,https,,,RU,Angarsk,https://93.171.100.49:8001,Zavod RTA Ltd.
https://109.61.248.68:5003,109.61.248.68,5003,https,404 Not Found,,RU,Orel,https://109.61.248.68:5003,Rostelecom
https://109.61.248.68:5003,109.61.248.68,5003,https,,,RU,Orel,https://109.61.248.68:5003,Rostelecom
https://178.45.41.145,178.45.41.145,443,https,,,RU,Tolyatti,https://178.45.41.145,Rostelecom
https://178.45.41.145,178.45.41.145,443,https,,,RU,Tolyatti,https://178.45.41.145,Rostelecom
https://77.43.254.78:8001,77.43.254.78,8001,https,,,RU,Solikamsk,https://77.43.254.78:8001,MTS PJSC
https://77.43.254.78:8001,77.43.254.78,8001,https,,,RU,Solikamsk,https://77.43.254.78:8001,MTS PJSC
https://77.43.254.78:5001,77.43.254.78,5001,https,,,RU,Solikamsk,https://77.43.254.78:5001,MTS PJSC
https://77.43.254.78:5001,77.43.254.78,5001,https,,,RU,Solikamsk,https://77.43.254.78:5001,MTS PJSC
https://46.138.251.65:5003,46.138.251.65,5003,https,404 Not Found,,RU,Moscow,https://46.138.251.65:5003,PJSC Moscow city telephone network
https://46.138.251.65:5003,46.138.251.65,5003,https,,,RU,Moscow,https://46.138.251.65:5003,PJSC Moscow city telephone network
31.162.251.137:548,31.162.251.137,548,afp,,,RU,Chelyabinsk,,Rostelecom
https://88.201.162.80,88.201.162.80,443,https,,,RU,Saint Petersburg,https://88.201.162.80,SkyNet Ltd.
95.84.185.129:548,95.84.185.129,548,afp,,,RU,Moscow,,Rostelecom
https://178.74.103.14:5001,178.74.103.14,5001,https,,,RU,Omsk,https://178.74.103.14:5001,Omskie kabelnye seti Ltd.
https://88.200.236.128,88.200.236.128,443,https,,,RU,Khvorostyanka,https://88.200.236.128,Rostelecom
https://94.19.118.117,94.19.118.117,443,https,,,RU,Murino,https://94.19.118.117,SkyNet Ltd.
https://91.193.223.136:5003,91.193.223.136,5003,https,404 Not Found,,RU,Dolgoprudnyy,https://91.193.223.136:5003,PE Filimonov Boris Yurievich
https://91.193.223.136:5003,91.193.223.136,5003,https,,,RU,Dolgoprudnyy,https://91.193.223.136:5003,PE Filimonov Boris Yurievich
https://93.171.100.49:5001,93.171.100.49,5001,https,,,RU,Angarsk,https://93.171.100.49:5001,Zavod RTA Ltd.
https://5.59.33.88:5001,5.59.33.88,5001,https,,,RU,Kazan,https://5.59.33.88:5001,SkyNetwork Ltd.
https://5.227.227.5:5001,5.227.227.5,5001,https,,,RU,Saratov,https://5.227.227.5:5001,MTS PJSC
https://5.227.227.5:5001,5.227.227.5,5001,https,,,RU,Saratov,https://5.227.227.5:5001,MTS PJSC
178.141.5.30:548,178.141.5.30,548,afp,,,RU,Kirov,,MTS PJSC
https://188.243.23.134:5003,188.243.23.134,5003,https,404 Not Found,,RU,Saint Petersburg,https://188.243.23.134:5003,SkyNet Ltd.
https://188.243.23.134:5003,188.243.23.134,5003,https,,,RU,Saint Petersburg,https://188.243.23.134:5003,SkyNet Ltd.
https://80.234.13.189,80.234.13.189,443,https,,,RU,Chapayevsk,https://80.234.13.189,Rostelecom
https://80.234.13.189,80.234.13.189,443,https,,,RU,Chapayevsk,https://80.234.13.189,Rostelecom
https://178.141.5.30,178.141.5.30,443,https,,,RU,Kirov,https://178.141.5.30,MTS PJSC
https://178.141.5.30,178.141.5.30,443,https,,,RU,Kirov,https://178.141.5.30,MTS PJSC
https://5.227.67.189,5.227.67.189,443,https,,,RU,Velikiy Novgorod,https://5.227.67.189,MTS PJSC
https://95.67.190.234,95.67.190.234,443,https,,,RU,Samara,https://95.67.190.234,Rostelecom
https://178.141.52.109,178.141.52.109,443,https,,,RU,Sarany,https://178.141.52.109,MTS PJSC
https://95.67.190.234,95.67.190.234,443,https,,,RU,Samara,https://95.67.190.234,Rostelecom
https://80.71.253.52,80.71.253.52,443,https,404 Not Found,,RU,Serpukhov,https://80.71.253.52,Rial Com JSC
https://188.242.71.56:5003,188.242.71.56,5003,https,404 Not Found,,RU,Saint Petersburg,https://188.242.71.56:5003,SkyNet Ltd.
https://188.242.71.56:5003,188.242.71.56,5003,https,,,RU,Saint Petersburg,https://188.242.71.56:5003,SkyNet Ltd.
188.233.147.154:548,188.233.147.154,548,afp,,,RU,Volgograd,,JSC ER-Telecom Holding
94.241.22.96:23,94.241.22.96,23,telnet,,,RU,Tver',,Rostelecom
https://178.141.52.109:5001,178.141.52.109,5001,https,,,RU,Sarany,https://178.141.52.109:5001,MTS PJSC
https://178.141.52.109:5001,178.141.52.109,5001,https,,,RU,Sarany,https://178.141.52.109:5001,MTS PJSC
https://95.139.90.65:5001,95.139.90.65,5001,https,,,RU,Astrakhan',https://95.139.90.65:5001,MTS PJSC
https://95.37.150.148:5001,95.37.150.148,5001,https,,,RU,Navashino,https://95.37.150.148:5001,Rostelecom
https://95.37.150.148:5001,95.37.150.148,5001,https,,,RU,Navashino,https://95.37.150.148:5001,Rostelecom
https://178.68.92.166:5001,178.68.92.166,5001,https,,,RU,Murmansk,https://178.68.92.166:5001,Rostelecom
https://178.68.92.166:5001,178.68.92.166,5001,https,,,RU,Murmansk,https://178.68.92.166:5001,Rostelecom
https://92.243.174.54:5001,92.243.174.54,5001,https,,,RU,Moscow,https://92.243.174.54:5001,JSC Comcor
https://109.230.155.153:8080,109.230.155.153,8080,https,,,RU,Vsevolozhsk,https://109.230.155.153:8080,Vsevnet Ltd.
95.165.26.39:548,95.165.26.39,548,afp,,,RU,Moscow,,PJSC Moscow city telephone network
https://89.148.240.183:5001,89.148.240.183,5001,https,,,RU,Perm,https://89.148.240.183:5001,MTS PJSC
https://89.148.240.183:5001,89.148.240.183,5001,https,,,RU,Perm,https://89.148.240.183:5001,MTS PJSC
37.78.185.43:23,37.78.185.43,23,telnet,,,RU,Anapa,,Rostelecom
178.216.180.10:548,178.216.180.10,548,afp,,,RU,Krasnodar,,LLC Powernet
https://178.45.99.38:5003,178.45.99.38,5003,https,404 Not Found,,RU,Tolyatti,https://178.45.99.38:5003,Rostelecom
https://178.45.99.38:5003,178.45.99.38,5003,https,,,RU,Tolyatti,https://178.45.99.38:5003,Rostelecom
https://188.113.161.7:5003,188.113.161.7,5003,https,404 Not Found,,RU,Kholmsk,https://188.113.161.7:5003,Sakhalin Cable Telesystems Ltd
https://188.113.161.7:5003,188.113.161.7,5003,https,,,RU,Kholmsk,https://188.113.161.7:5003,Sakhalin Cable Telesystems Ltd
https://95.67.180.152,95.67.180.152,443,https,,,RU,Zhigulevsk,https://95.67.180.152,Rostelecom
https://95.67.180.152,95.67.180.152,443,https,,,RU,Zhigulevsk,https://95.67.180.152,Rostelecom
93.100.219.15:548,93.100.219.15,548,afp,,,RU,Saint Petersburg,,SkyNet Ltd.
176.215.13.74:5003,176.215.13.74,5003,tls,,,RU,Yekaterinburg,,JSC ER-Telecom Holding
89.175.189.68:137,89.175.189.68,137,netbios,,,RU,Moscow,,MTS PJSC
https://82.208.99.150,82.208.99.150,443,https,,,RU,Surovatikha,https://82.208.99.150,Rostelecom
https://91.202.207.225,91.202.207.225,443,https,,,RU,Volzhskiy,https://91.202.207.225,LLC Powernet
5.143.171.3:23,5.143.171.3,23,telnet,,,RU,Tver',,Rostelecom
https://94.180.114.1:5001,94.180.114.1,5001,https,,,RU,Novosibirsk,https://94.180.114.1:5001,JSC ER-Telecom Holding
https://89.148.193.96:8001,89.148.193.96,8001,https,,,RU,Perm,https://89.148.193.96:8001,MTS PJSC
https://178.141.52.109,178.141.52.109,443,https,,,RU,Sarany,https://178.141.52.109,MTS PJSC
https://92.243.174.54:5001,92.243.174.54,5001,https,,,RU,Moscow,https://92.243.174.54:5001,JSC Comcor
https://109.169.141.154,109.169.141.154,443,https,,,RU,Isakly,https://109.169.141.154,Rostelecom
https://89.148.193.96:5001,89.148.193.96,5001,https,,,RU,Perm,https://89.148.193.96:5001,MTS PJSC
https://89.148.193.96:5001,89.148.193.96,5001,https,,,RU,Perm,https://89.148.193.96:5001,MTS PJSC
https://82.208.99.150:5001,82.208.99.150,5001,https,,,RU,Surovatikha,https://82.208.99.150:5001,Rostelecom
https://93.171.100.49:5050,93.171.100.49,5050,https,,,RU,Angarsk,https://93.171.100.49:5050,Zavod RTA Ltd.
https://91.202.207.225:5003,91.202.207.225,5003,https,,,RU,Volzhskiy,https://91.202.207.225:5003,LLC Powernet
https://94.190.121.191:5001,94.190.121.191,5001,https,,,RU,Pervoural'sk,https://94.190.121.191:5001,"INTERRA telecommunications group, Ltd."
https://46.138.249.13:5003,46.138.249.13,5003,https,,,RU,Vostochnyy,https://46.138.249.13:5003,PJSC Moscow city telephone network
https://109.167.166.75:5003,109.167.166.75,5003,https,404 Not Found,,RU,Saint Petersburg,https://109.167.166.75:5003,JSC ER-Telecom Holding
https://109.167.166.75:5003,109.167.166.75,5003,https,,,RU,Saint Petersburg,https://109.167.166.75:5003,JSC ER-Telecom Holding
https://91.202.207.225:5001,91.202.207.225,5001,https,,,RU,Volzhskiy,https://91.202.207.225:5001,LLC Powernet
https://109.195.11.28:5001,109.195.11.28,5001,https,,,RU,Lipetsk,https://109.195.11.28:5001,JSC ER-Telecom Holding
https://85.174.227.193:5001,85.174.227.193,5001,https,,,RU,Taman',https://85.174.227.193:5001,Rostelecom
https://95.139.90.65:5001,95.139.90.65,5001,https,,,RU,Astrakhan',https://95.139.90.65:5001,MTS PJSC
https://195.210.168.126,195.210.168.126,443,https,,,RU,Moscow,https://195.210.168.126,MTS PJSC
https://95.106.18.249:5001,95.106.18.249,5001,https,,,RU,Ryazan',https://95.106.18.249:5001,Rostelecom
https://78.85.26.25:5001,78.85.26.25,5001,https,,,RU,Izhevsk,https://78.85.26.25:5001,Rostelecom
https://94.19.118.117:5001,94.19.118.117,5001,https,,,RU,Murino,https://94.19.118.117:5001,SkyNet Ltd.
https://94.19.118.117:5001,94.19.118.117,5001,https,,,RU,Murino,https://94.19.118.117:5001,SkyNet Ltd.
https://79.120.9.195:5003,79.120.9.195,5003,https,404 Not Found,,RU,Moscow,https://79.120.9.195:5003,PJSC MegaFon
https://79.120.9.195:5003,79.120.9.195,5003,https,,,RU,Moscow,https://79.120.9.195:5003,PJSC MegaFon
https://89.148.249.189:5001,89.148.249.189,5001,https,,,RU,Perm,https://89.148.249.189:5001,MTS PJSC
https://89.148.249.189:5001,89.148.249.189,5001,https,,,RU,Perm,https://89.148.249.189:5001,MTS PJSC
https://95.37.111.87:5001,95.37.111.87,5001,https,,,RU,Gorbatovka,https://95.37.111.87:5001,Rostelecom
https://95.37.111.87:5001,95.37.111.87,5001,https,,,RU,Gorbatovka,https://95.37.111.87:5001,Rostelecom
https://178.68.73.239:5001,178.68.73.239,5001,https,,,RU,Stroiteley,https://178.68.73.239:5001,Rostelecom
https://178.68.73.239:5001,178.68.73.239,5001,https,,,RU,Stroiteley,https://178.68.73.239:5001,Rostelecom
https://85.236.190.8:5003,85.236.190.8,5003,https,404 Not Found,,RU,Samara,https://85.236.190.8:5003,LLC Sip nis
88.200.226.196:548,88.200.226.196,548,afp,,,RU,Tolyatti,,Rostelecom
https://178.74.103.14:5003,178.74.103.14,5003,https,404 Not Found,,RU,Omsk,https://178.74.103.14:5003,Omskie kabelnye seti Ltd.
https://178.74.103.14:5003,178.74.103.14,5003,https,,,RU,Omsk,https://178.74.103.14:5003,Omskie kabelnye seti Ltd.
https://5.164.170.158:5003,5.164.170.158,5003,https,404 Not Found,,RU,Samara,https://5.164.170.158:5003,JSC ER-Telecom Holding
https://5.164.170.158:5003,5.164.170.158,5003,https,,,RU,Samara,https://5.164.170.158:5003,JSC ER-Telecom Holding
176.213.116.150:548,176.213.116.150,548,afp,,,RU,Tula,,JSC ER-Telecom Holding
https://95.31.254.214:5003,95.31.254.214,5003,https,404 Not Found,,RU,Moscow,https://95.31.254.214:5003,PVimpelCom
https://95.31.254.214:5003,95.31.254.214,5003,https,,,RU,Moscow,https://95.31.254.214:5003,PVimpelCom
https://77.51.194.17:5003,77.51.194.17,5003,https,,,RU,Podol'sk,https://77.51.194.17:5003,Rostelecom
https://78.85.35.64:5003,78.85.35.64,5003,https,404 Not Found,,RU,Izhevsk,https://78.85.35.64:5003,Rostelecom
https://78.85.35.64:5003,78.85.35.64,5003,https,,,RU,Izhevsk,https://78.85.35.64:5003,Rostelecom
https://213.170.113.90:5003,213.170.113.90,5003,https,,,RU,Saint Petersburg,https://213.170.113.90:5003,Quantum CJSC
95.165.138.68:548,95.165.138.68,548,afp,,,RU,Moscow,,PJSC Moscow city telephone network
https://178.141.106.232,178.141.106.232,443,https,,,RU,Kirov,https://178.141.106.232,MTS PJSC
62.192.243.117:548,62.192.243.117,548,afp,,,RU,Arkhangel'sk,,Rostelecom
https://212.49.107.242:5003,212.49.107.242,5003,https,404 Not Found,,RU,Yekaterinburg,https://212.49.107.242:5003,LLC KomTehCentr
https://212.49.107.242:5003,212.49.107.242,5003,https,,,RU,Yekaterinburg,https://212.49.107.242:5003,LLC KomTehCentr
https://31.29.200.38:5003,31.29.200.38,5003,https,404 Not Found,,RU,Saratov,https://31.29.200.38:5003,MTS PJSC
https://31.29.200.38:5003,31.29.200.38,5003,https,,,RU,Saratov,https://31.29.200.38:5003,MTS PJSC
https://178.18.15.129:5003,178.18.15.129,5003,https,404 Not Found,,RU,Kinel',https://178.18.15.129:5003,Region Svyaz Konsalt LLC
https://178.18.15.129:5003,178.18.15.129,5003,https,,,RU,Kinel',https://178.18.15.129:5003,Region Svyaz Konsalt LLC
https://178.216.180.11:5003,178.216.180.11,5003,https,404 Not Found,,RU,Krasnodar,https://178.216.180.11:5003,LLC Powernet
https://178.216.180.11:5003,178.216.180.11,5003,https,,,RU,Krasnodar,https://178.216.180.11:5003,LLC Powernet
https://212.48.58.254:5003,212.48.58.254,5003,https,404 Not Found,,RU,Moscow,https://212.48.58.254:5003,MTS PJSC
https://212.48.58.254:5003,212.48.58.254,5003,https,,,RU,Moscow,https://212.48.58.254:5003,MTS PJSC
https://5.17.171.3:5003,5.17.171.3,5003,https,404 Not Found,,RU,Saint Petersburg,https://5.17.171.3:5003,JSC ER-Telecom Holding
https://5.17.171.3:5003,5.17.171.3,5003,https,,,RU,Saint Petersburg,https://5.17.171.3:5003,JSC ER-Telecom Holding
https://185.183.12.106:5003,185.183.12.106,5003,https,404 Not Found,,RU,Yablonovskiy,https://185.183.12.106:5003,UTEL Ltd
https://185.183.12.106:5003,185.183.12.106,5003,https,,,RU,Yablonovskiy,https://185.183.12.106:5003,UTEL Ltd
https://89.148.193.165:8001,89.148.193.165,8001,https,,,RU,Perm,https://89.148.193.165:8001,MTS PJSC
178.141.106.232:5353,178.141.106.232,5353,mdns,,,RU,Kirov,,MTS PJSC
https://89.148.193.165:8001,89.148.193.165,8001,https,,,RU,Perm,https://89.148.193.165:8001,MTS PJSC
178.216.180.11:23,178.216.180.11,23,telnet,,,RU,Krasnodar,,LLC Powernet
https://88.200.219.203,88.200.219.203,443,https,,,RU,Tolyatti,https://88.200.219.203,Rostelecom
https://88.200.219.203,88.200.219.203,443,https,,,RU,Tolyatti,https://88.200.219.203,Rostelecom
https://46.147.44.169:5003,46.147.44.169,5003,https,404 Not Found,,RU,Ferma,https://46.147.44.169:5003,JSC ER-Telecom Holding
https://46.147.44.169:5003,46.147.44.169,5003,https,,,RU,Ferma,https://46.147.44.169:5003,JSC ER-Telecom Holding
https://178.216.180.11:5001,178.216.180.11,5001,https,,,RU,Krasnodar,https://178.216.180.11:5001,LLC Powernet
https://178.216.180.11:5001,178.216.180.11,5001,https,,,RU,Krasnodar,https://178.216.180.11:5001,LLC Powernet
https://5.189.22.218:5001,5.189.22.218,5001,https,,,RU,Yekaterinburg,https://5.189.22.218:5001,LLC KomTehCentr
https://5.189.22.218:5001,5.189.22.218,5001,https,,,RU,Yekaterinburg,https://5.189.22.218:5001,LLC KomTehCentr
https://109.72.232.229:5001,109.72.232.229,5001,https,,,RU,Balashikha,https://109.72.232.229:5001,OOO Gruppa MosLine
https://178.141.106.232,178.141.106.232,443,https,,,RU,Kirov,https://178.141.106.232,MTS PJSC
https://109.169.240.246,109.169.240.246,443,https,,,RU,Tolyatti,https://109.169.240.246,Rostelecom
https://109.169.240.246,109.169.240.246,443,https,,,RU,Tolyatti,https://109.169.240.246,Rostelecom
https://31.29.200.38:5001,31.29.200.38,5001,https,,,RU,Saratov,https://31.29.200.38:5001,MTS PJSC
